delivery_id,order_id,delivery_status,delivery_time,rider_id
5384,5384,Delivered,50,34
5385,5385,Out for Delivery,34,172
5386,5386,Out for Delivery,37,134
5387,5387,Delivered,28,77
5388,5388,Delivered,33,296
5389,5389,Delivered,50,270
5390,5390,Delivered,21,146
5391,5391,Delivered,29,274
5392,5392,Delivered,69,173
5393,5393,Delivered,68,77
5394,5394,Delivered,73,24
5395,5395,Cancelled,0,147
5396,5396,Delivered,36,120
5397,5397,Delivered,43,75
5398,5398,Out for Delivery,40,59
5399,5399,Delivered,20,258
5400,5400,Delivered,57,70
5401,5401,Delivered,22,241
5402,5402,Delivered,74,154
5403,5403,Delivered,68,208
5404,5404,Delivered,74,141
5405,5405,Delivered,40,191
5406,5406,Delivered,32,192
5407,5407,Delivered,69,156
5408,5408,Delivered,74,118
5409,5409,Delivered,59,169
5410,5410,Out for Delivery,34,96
5411,5411,Delivered,45,237
5412,5412,Delivered,69,60
5413,5413,Delivered,59,141
5414,5414,Delivered,38,196
5415,5415,Delivered,64,49
5416,5416,Delivered,67,300
5417,5417,Delivered,21,48
5418,5418,Delivered,52,104
5419,5419,Delivered,25,70
5420,5420,Delivered,49,226
5421,5421,Cancelled,0,101
5422,5422,Delivered,75,48
5423,5423,Delivered,25,144
5424,5424,Delivered,22,245
5425,5425,Delivered,73,19
5426,5426,Cancelled,0,15
5427,5427,Delivered,60,280
5428,5428,Delivered,56,155
5429,5429,Delivered,71,59
5430,5430,Delivered,52,44
5431,5431,Cancelled,0,265
5432,5432,Delivered,28,117
5433,5433,Delivered,23,179
5434,5434,Delivered,45,220
5435,5435,Delivered,67,171
5436,5436,Delivered,66,57
5437,5437,Delivered,70,16
5438,5438,Out for Delivery,27,187
5439,5439,Delivered,47,163
5440,5440,Delivered,40,126
5441,5441,Cancelled,0,184
5442,5442,Delivered,30,237
5443,5443,Delivered,41,110
5444,5444,Delivered,71,266
5445,5445,Delivered,43,101
5446,5446,Delivered,53,26
5447,5447,Delivered,74,105
5448,5448,Delivered,58,98
5449,5449,Delivered,29,151
5450,5450,Delivered,66,89
5451,5451,Cancelled,0,1
5452,5452,Delivered,68,40
5453,5453,Out for Delivery,10,207
5454,5454,Delivered,74,263
5455,5455,Delivered,70,42
5456,5456,Out for Delivery,24,117
5457,5457,Delivered,72,111
5458,5458,Delivered,56,29
5459,5459,Delivered,42,116
5460,5460,Delivered,70,177
5461,5461,Delivered,35,199
5462,5462,Delivered,32,93
5463,5463,Delivered,43,126
5464,5464,Delivered,71,186
5465,5465,Delivered,42,267
5466,5466,Delivered,65,60
5467,5467,Delivered,58,52
5468,5468,Delivered,35,250
5469,5469,Delivered,70,68
5470,5470,Delivered,48,26
5471,5471,Cancelled,0,291
5472,5472,Delivered,33,211
5473,5473,Delivered,51,117
5474,5474,Delivered,27,231
5475,5475,Delivered,69,129
5476,5476,Delivered,36,182
5477,5477,Delivered,23,273
5478,5478,Delivered,30,33
5479,5479,Delivered,41,136
5480,5480,Cancelled,0,207
5481,5481,Delivered,48,101
5482,5482,Cancelled,0,195
5483,5483,Delivered,73,243
5484,5484,Delivered,27,12
5485,5485,Delivered,29,283
5486,5486,Delivered,43,241
5487,5487,Delivered,22,278
5488,5488,Delivered,51,98
5489,5489,Cancelled,0,129
5490,5490,Delivered,70,138
5491,5491,Delivered,33,30
5492,5492,Delivered,59,100
5493,5493,Delivered,56,198
5494,5494,Delivered,61,46
5495,5495,Delivered,74,250
5496,5496,Delivered,48,123
5497,5497,Delivered,73,25
5498,5498,Delivered,47,30
5499,5499,Delivered,67,65
5500,5500,Delivered,72,110
5501,5501,Delivered,36,280
5502,5502,Delivered,55,213
5503,5503,Delivered,30,294
5504,5504,Cancelled,0,61
5505,5505,Delivered,63,70
5506,5506,Out for Delivery,24,171
5507,5507,Delivered,21,112
5508,5508,Delivered,32,182
5509,5509,Delivered,73,139
5510,5510,Delivered,29,187
5511,5511,Delivered,71,77
5512,5512,Delivered,28,19
5513,5513,Delivered,23,298
5514,5514,Delivered,59,244
5515,5515,Delivered,31,49
5516,5516,Delivered,42,260
5517,5517,Delivered,47,210
5518,5518,Delivered,31,239
5519,5519,Delivered,44,15
5520,5520,Delivered,28,110
5521,5521,Delivered,31,298
5522,5522,Delivered,40,136
5523,5523,Delivered,72,166
5524,5524,Cancelled,0,270
5525,5525,Delivered,51,111
5526,5526,Delivered,50,298
5527,5527,Delivered,34,24
5528,5528,Delivered,58,53
5529,5529,Delivered,26,110
5530,5530,Delivered,55,135
5531,5531,Delivered,62,11
5532,5532,Delivered,67,184
5533,5533,Delivered,30,94
5534,5534,Delivered,25,155
5535,5535,Delivered,32,89
5536,5536,Delivered,70,203
5537,5537,Delivered,55,184
5538,5538,Delivered,72,251
5539,5539,Delivered,22,277
5540,5540,Delivered,33,19
5541,5541,Delivered,33,120
5542,5542,Delivered,42,21
5543,5543,Delivered,74,220
5544,5544,Delivered,30,107
5545,5545,Out for Delivery,28,272
5546,5546,Delivered,74,181
5547,5547,Delivered,55,108
5548,5548,Delivered,50,39
5549,5549,Delivered,74,55
5550,5550,Delivered,59,25
5551,5551,Delivered,37,291
5552,5552,Delivered,24,214
5553,5553,Delivered,56,44
5554,5554,Delivered,36,31
5555,5555,Delivered,32,149
5556,5556,Delivered,28,241
5557,5557,Delivered,41,75
5558,5558,Delivered,23,42
5559,5559,Delivered,39,163
5560,5560,Delivered,25,94
5561,5561,Delivered,60,101
5562,5562,Delivered,59,93
5563,5563,Out for Delivery,10,102
5564,5564,Delivered,63,257
5565,5565,Delivered,20,100
5566,5566,Delivered,40,159
5567,5567,Delivered,49,214
5568,5568,Delivered,44,290
5569,5569,Delivered,53,27
5570,5570,Delivered,68,6
5571,5571,Cancelled,0,214
5572,5572,Delivered,52,188
5573,5573,Delivered,69,252
5574,5574,Delivered,54,132
5575,5575,Delivered,39,177
5576,5576,Delivered,25,33
5577,5577,Delivered,72,4
5578,5578,Delivered,42,10
5579,5579,Delivered,62,21
5580,5580,Delivered,72,190
5581,5581,Delivered,48,74
5582,5582,Delivered,42,264
5583,5583,Delivered,20,102
5584,5584,Delivered,29,246
5585,5585,Out for Delivery,29,125
5586,5586,Delivered,47,216
5587,5587,Delivered,44,88
5588,5588,Delivered,67,247
5589,5589,Delivered,30,21
5590,5590,Delivered,34,105
5591,5591,Delivered,45,68
5592,5592,Delivered,29,112
5593,5593,Cancelled,0,181
5594,5594,Delivered,47,251
5595,5595,Delivered,46,9
5596,5596,Cancelled,0,9
5597,5597,Delivered,72,18
5598,5598,Delivered,62,286
5599,5599,Delivered,48,300
5600,5600,Delivered,36,267
5601,5601,Cancelled,0,26
5602,5602,Cancelled,0,297
5603,5603,Delivered,26,197
5604,5604,Out for Delivery,27,128
5605,5605,Delivered,32,230
5606,5606,Delivered,38,260
5607,5607,Delivered,41,24
5608,5608,Delivered,34,205
5609,5609,Delivered,38,218
5610,5610,Delivered,62,221
5611,5611,Delivered,63,112
5612,5612,Delivered,31,62
5613,5613,Delivered,59,278
5614,5614,Delivered,70,92
5615,5615,Out for Delivery,27,277
5616,5616,Delivered,57,170
5617,5617,Delivered,35,147
5618,5618,Delivered,60,288
5619,5619,Delivered,26,59
5620,5620,Delivered,74,255
5621,5621,Delivered,75,208
5622,5622,Delivered,43,176
5623,5623,Delivered,70,165
5624,5624,Delivered,48,279
5625,5625,Out for Delivery,30,30
5626,5626,Delivered,24,24
5627,5627,Delivered,58,216
5628,5628,Delivered,43,284
5629,5629,Cancelled,0,58
5630,5630,Delivered,51,103
5631,5631,Delivered,70,237
5632,5632,Cancelled,0,242
5633,5633,Delivered,30,227
5634,5634,Delivered,43,234
5635,5635,Delivered,56,232
5636,5636,Delivered,75,195
5637,5637,Delivered,34,182
5638,5638,Delivered,42,291
5639,5639,Delivered,71,288
5640,5640,Delivered,21,295
5641,5641,Delivered,68,116
5642,5642,Delivered,26,16
5643,5643,Delivered,23,209
5644,5644,Delivered,30,171
5645,5645,Delivered,25,100
5646,5646,Delivered,65,234
5647,5647,Cancelled,0,204
5648,5648,Delivered,26,108
5649,5649,Delivered,43,294
5650,5650,Delivered,48,83
5651,5651,Delivered,22,230
5652,5652,Delivered,68,210
5653,5653,Delivered,49,289
5654,5654,Delivered,22,188
5655,5655,Delivered,27,276
5656,5656,Delivered,58,201
5657,5657,Delivered,40,174
5658,5658,Delivered,58,81
5659,5659,Delivered,41,276
5660,5660,Delivered,44,80
5661,5661,Delivered,39,159
5662,5662,Delivered,52,155
5663,5663,Cancelled,0,86
5664,5664,Delivered,36,78
5665,5665,Delivered,39,90
5666,5666,Delivered,55,201
5667,5667,Delivered,43,236
5668,5668,Delivered,53,278
5669,5669,Delivered,62,10
5670,5670,Delivered,54,168
5671,5671,Delivered,63,145
5672,5672,Delivered,52,55
5673,5673,Delivered,69,222
5674,5674,Delivered,24,187
5675,5675,Delivered,58,35
5676,5676,Delivered,65,140
5677,5677,Delivered,54,167
5678,5678,Delivered,57,208
5679,5679,Delivered,61,187
5680,5680,Delivered,21,167
5681,5681,Delivered,73,185
5682,5682,Out for Delivery,28,217
5683,5683,Delivered,23,35
5684,5684,Delivered,59,202
5685,5685,Delivered,46,106
5686,5686,Out for Delivery,19,32
5687,5687,Delivered,43,26
5688,5688,Delivered,48,19
5689,5689,Delivered,71,206
5690,5690,Delivered,62,143
5691,5691,Delivered,39,4
5692,5692,Delivered,28,84
5693,5693,Delivered,23,251
5694,5694,Delivered,32,57
5695,5695,Delivered,27,295
5696,5696,Delivered,67,191
5697,5697,Delivered,23,150
5698,5698,Delivered,20,156
5699,5699,Delivered,74,200
5700,5700,Delivered,26,5
5701,5701,Delivered,53,176
5702,5702,Delivered,71,152
5703,5703,Delivered,75,131
5704,5704,Delivered,67,81
5705,5705,Delivered,39,61
5706,5706,Out for Delivery,12,185
5707,5707,Delivered,25,270
5708,5708,Out for Delivery,16,242
5709,5709,Delivered,26,144
5710,5710,Cancelled,0,25
5711,5711,Delivered,68,69
5712,5712,Delivered,57,163
5713,5713,Delivered,30,211
5714,5714,Delivered,34,10
5715,5715,Delivered,61,82
5716,5716,Delivered,69,3
5717,5717,Delivered,66,30
5718,5718,Delivered,56,47
5719,5719,Delivered,28,88
5720,5720,Delivered,59,158
5721,5721,Delivered,25,298
5722,5722,Delivered,38,181
5723,5723,Delivered,56,167
5724,5724,Delivered,68,296
5725,5725,Delivered,21,257
5726,5726,Delivered,49,51
5727,5727,Delivered,27,110
5728,5728,Delivered,33,60
5729,5729,Delivered,60,264
5730,5730,Delivered,24,202
5731,5731,Delivered,25,198
5732,5732,Delivered,34,248
5733,5733,Delivered,68,4
5734,5734,Delivered,38,156
5735,5735,Delivered,65,262
5736,5736,Delivered,43,106
5737,5737,Out for Delivery,38,244
5738,5738,Delivered,21,53
5739,5739,Delivered,70,188
5740,5740,Delivered,30,50
5741,5741,Delivered,62,108
5742,5742,Delivered,53,122
5743,5743,Delivered,46,91
5744,5744,Delivered,37,290
5745,5745,Delivered,34,23
5746,5746,Delivered,54,94
5747,5747,Out for Delivery,38,29
5748,5748,Cancelled,0,54
5749,5749,Delivered,74,222
5750,5750,Delivered,53,173
5751,5751,Delivered,71,189
5752,5752,Delivered,25,263
5753,5753,Delivered,49,212
5754,5754,Delivered,52,181
5755,5755,Delivered,45,6
5756,5756,Delivered,43,288
5757,5757,Delivered,31,166
5758,5758,Delivered,66,277
5759,5759,Delivered,57,30
5760,5760,Delivered,28,112
5761,5761,Delivered,48,107
5762,5762,Delivered,48,175
5763,5763,Delivered,33,264
5764,5764,Delivered,27,60
5765,5765,Delivered,59,27
5766,5766,Delivered,49,185
5767,5767,Delivered,51,176
5768,5768,Delivered,26,24
5769,5769,Delivered,33,172
5770,5770,Delivered,62,250
5771,5771,Cancelled,0,112
5772,5772,Delivered,48,235
5773,5773,Delivered,23,170
5774,5774,Delivered,21,50
5775,5775,Delivered,71,206
5776,5776,Delivered,69,53
5777,5777,Delivered,37,116
5778,5778,Delivered,38,10
5779,5779,Delivered,51,285
5780,5780,Delivered,57,30
5781,5781,Cancelled,0,156
5782,5782,Delivered,61,16
5783,5783,Delivered,63,251
5784,5784,Delivered,31,204
5785,5785,Delivered,28,171
5786,5786,Delivered,35,215
5787,5787,Delivered,37,256
5788,5788,Delivered,38,102
5789,5789,Delivered,73,183
5790,5790,Delivered,35,19
5791,5791,Delivered,64,143
5792,5792,Delivered,25,192
5793,5793,Delivered,74,266
5794,5794,Delivered,30,65
5795,5795,Delivered,27,86
5796,5796,Out for Delivery,15,199
5797,5797,Delivered,60,179
5798,5798,Delivered,33,264
5799,5799,Delivered,65,178
5800,5800,Delivered,27,115
5801,5801,Delivered,67,269
5802,5802,Delivered,72,121
5803,5803,Delivered,40,159
5804,5804,Delivered,59,55
5805,5805,Delivered,73,90
5806,5806,Out for Delivery,11,239
5807,5807,Delivered,26,114
5808,5808,Delivered,35,190
5809,5809,Delivered,62,221
5810,5810,Delivered,69,23
5811,5811,Delivered,54,137
5812,5812,Delivered,46,53
5813,5813,Delivered,62,220
5814,5814,Delivered,20,209
5815,5815,Delivered,31,35
5816,5816,Delivered,34,268
5817,5817,Cancelled,0,88
5818,5818,Delivered,56,172
5819,5819,Delivered,57,268
5820,5820,Delivered,64,194
5821,5821,Delivered,21,52
5822,5822,Delivered,57,256
5823,5823,Delivered,65,103
5824,5824,Delivered,30,42
5825,5825,Delivered,69,126
5826,5826,Delivered,75,27
5827,5827,Delivered,37,224
5828,5828,Delivered,35,53
5829,5829,Delivered,60,106
5830,5830,Delivered,30,132
5831,5831,Delivered,21,224
5832,5832,Delivered,41,216
5833,5833,Delivered,23,68
5834,5834,Delivered,66,72
5835,5835,Delivered,38,89
5836,5836,Delivered,30,289
5837,5837,Delivered,61,127
5838,5838,Delivered,64,98
5839,5839,Delivered,30,213
5840,5840,Delivered,69,177
5841,5841,Delivered,28,291
5842,5842,Out for Delivery,10,170
5843,5843,Delivered,52,239
5844,5844,Delivered,75,236
5845,5845,Delivered,56,269
5846,5846,Delivered,41,2
5847,5847,Delivered,30,54
5848,5848,Cancelled,0,6
5849,5849,Delivered,75,232
5850,5850,Delivered,53,199
5851,5851,Delivered,46,299
5852,5852,Delivered,75,220
5853,5853,Delivered,74,152
5854,5854,Delivered,20,72
5855,5855,Delivered,50,290
5856,5856,Delivered,66,274
5857,5857,Cancelled,0,122
5858,5858,Delivered,67,145
5859,5859,Delivered,72,287
5860,5860,Delivered,66,188
5861,5861,Delivered,33,161
5862,5862,Delivered,30,270
5863,5863,Delivered,20,202
5864,5864,Delivered,45,123
5865,5865,Delivered,36,97
5866,5866,Delivered,58,127
5867,5867,Delivered,70,165
5868,5868,Delivered,71,229
5869,5869,Delivered,63,297
5870,5870,Delivered,20,271
5871,5871,Cancelled,0,245
5872,5872,Delivered,51,212
5873,5873,Delivered,29,157
5874,5874,Delivered,26,49
5875,5875,Delivered,49,162
5876,5876,Delivered,74,101
5877,5877,Delivered,53,247
5878,5878,Delivered,67,241
5879,5879,Delivered,30,5
5880,5880,Delivered,73,182
5881,5881,Delivered,71,54
5882,5882,Delivered,55,15
5883,5883,Delivered,54,170
5884,5884,Delivered,53,68
5885,5885,Delivered,22,76
5886,5886,Delivered,57,198
5887,5887,Delivered,24,291
5888,5888,Delivered,73,165
5889,5889,Delivered,36,53
5890,5890,Delivered,34,136
5891,5891,Delivered,55,226
5892,5892,Delivered,58,148
5893,5893,Delivered,24,185
5894,5894,Delivered,50,294
5895,5895,Out for Delivery,34,175
5896,5896,Cancelled,0,2
5897,5897,Delivered,39,289
5898,5898,Delivered,67,63
5899,5899,Delivered,21,159
5900,5900,Delivered,37,231
5901,5901,Out for Delivery,14,135
5902,5902,Delivered,33,248
5903,5903,Delivered,44,271
5904,5904,Delivered,25,100
5905,5905,Delivered,55,70
5906,5906,Delivered,74,47
5907,5907,Cancelled,0,147
5908,5908,Delivered,60,267
5909,5909,Delivered,20,206
5910,5910,Out for Delivery,12,83
5911,5911,Out for Delivery,22,225
5912,5912,Delivered,52,138
5913,5913,Delivered,30,1
5914,5914,Delivered,70,193
5915,5915,Delivered,70,133
5916,5916,Delivered,67,17
5917,5917,Delivered,33,2
5918,5918,Delivered,63,41
5919,5919,Out for Delivery,26,265
5920,5920,Out for Delivery,36,119
5921,5921,Delivered,31,260
5922,5922,Delivered,69,92
5923,5923,Delivered,75,108
5924,5924,Delivered,38,128
5925,5925,Delivered,46,177
5926,5926,Delivered,40,143
5927,5927,Delivered,42,275
5928,5928,Delivered,67,213
5929,5929,Delivered,35,129
5930,5930,Delivered,20,82
5931,5931,Delivered,63,140
5932,5932,Delivered,69,29
5933,5933,Delivered,70,110
5934,5934,Delivered,44,178
5935,5935,Delivered,49,165
5936,5936,Out for Delivery,25,277
5937,5937,Delivered,38,294
5938,5938,Delivered,43,154
5939,5939,Delivered,23,221
5940,5940,Delivered,25,232
5941,5941,Delivered,35,9
5942,5942,Delivered,48,174
5943,5943,Delivered,30,141
5944,5944,Out for Delivery,23,13
5945,5945,Delivered,44,288
5946,5946,Delivered,20,198
5947,5947,Delivered,23,68
5948,5948,Delivered,75,41
5949,5949,Delivered,73,144
5950,5950,Delivered,31,8
5951,5951,Delivered,60,231
5952,5952,Delivered,20,119
5953,5953,Delivered,28,84
5954,5954,Delivered,63,57
5955,5955,Out for Delivery,30,299
5956,5956,Delivered,72,142
5957,5957,Cancelled,0,289
5958,5958,Delivered,74,125
5959,5959,Delivered,27,113
5960,5960,Delivered,38,181
5961,5961,Delivered,49,123
5962,5962,Delivered,70,176
5963,5963,Delivered,40,26
5964,5964,Delivered,43,52
5965,5965,Delivered,42,128
5966,5966,Delivered,56,178
5967,5967,Delivered,67,267
5968,5968,Out for Delivery,26,142
5969,5969,Delivered,30,29
5970,5970,Delivered,56,188
5971,5971,Delivered,52,282
5972,5972,Delivered,61,102
5973,5973,Delivered,56,245
5974,5974,Delivered,69,278
5975,5975,Delivered,51,282
5976,5976,Out for Delivery,21,25
5977,5977,Delivered,61,105
5978,5978,Delivered,51,140
5979,5979,Delivered,60,249
5980,5980,Delivered,61,70
5981,5981,Delivered,70,223
5982,5982,Delivered,31,76
5983,5983,Delivered,72,139
5984,5984,Delivered,44,203
5985,5985,Delivered,30,231
5986,5986,Cancelled,0,263
5987,5987,Delivered,21,21
5988,5988,Cancelled,0,64
5989,5989,Delivered,26,112
5990,5990,Delivered,53,174
5991,5991,Delivered,53,292
5992,5992,Delivered,45,57
5993,5993,Delivered,71,163
5994,5994,Delivered,51,222
5995,5995,Delivered,23,165
5996,5996,Delivered,62,247
5997,5997,Out for Delivery,29,40
5998,5998,Delivered,32,174
5999,5999,Delivered,41,14
6000,6000,Delivered,75,70
6001,6001,Cancelled,0,163
6002,6002,Delivered,42,15
6003,6003,Out for Delivery,19,119
6004,6004,Delivered,53,216
6005,6005,Delivered,71,276
6006,6006,Delivered,32,143
6007,6007,Delivered,24,243
6008,6008,Delivered,56,261
6009,6009,Delivered,44,275
6010,6010,Delivered,71,87
6011,6011,Delivered,61,140
6012,6012,Delivered,21,289
6013,6013,Delivered,29,47
6014,6014,Delivered,25,190
6015,6015,Delivered,26,37
6016,6016,Delivered,53,230
6017,6017,Delivered,42,129
6018,6018,Delivered,59,59
6019,6019,Delivered,52,157
6020,6020,Out for Delivery,40,48
6021,6021,Delivered,27,259
6022,6022,Cancelled,0,15
6023,6023,Delivered,36,69
6024,6024,Delivered,27,103
6025,6025,Delivered,26,72
6026,6026,Delivered,63,280
6027,6027,Delivered,72,164
6028,6028,Delivered,31,11
6029,6029,Delivered,48,123
6030,6030,Delivered,47,198
6031,6031,Delivered,75,245
6032,6032,Delivered,71,197
6033,6033,Delivered,52,183
6034,6034,Delivered,70,147
6035,6035,Delivered,56,107
6036,6036,Delivered,44,234
6037,6037,Delivered,67,90
6038,6038,Delivered,25,88
6039,6039,Delivered,30,294
6040,6040,Delivered,61,214
6041,6041,Delivered,46,30
6042,6042,Delivered,73,298
6043,6043,Cancelled,0,239
6044,6044,Out for Delivery,31,13
6045,6045,Delivered,27,110
6046,6046,Delivered,47,254
6047,6047,Delivered,63,146
6048,6048,Delivered,27,222
6049,6049,Cancelled,0,66
6050,6050,Delivered,66,94
6051,6051,Delivered,52,197
6052,6052,Delivered,45,97
6053,6053,Delivered,50,199
6054,6054,Delivered,48,103
6055,6055,Delivered,41,300
6056,6056,Delivered,44,98
6057,6057,Out for Delivery,33,286
6058,6058,Delivered,22,276
6059,6059,Cancelled,0,192
6060,6060,Delivered,42,219
6061,6061,Delivered,57,226
6062,6062,Delivered,68,229
6063,6063,Cancelled,0,69
6064,6064,Delivered,21,236
6065,6065,Delivered,52,242
6066,6066,Delivered,71,282
6067,6067,Delivered,52,42
6068,6068,Delivered,54,164
6069,6069,Delivered,33,35
6070,6070,Out for Delivery,14,136
6071,6071,Delivered,29,38
6072,6072,Delivered,43,249
6073,6073,Delivered,42,233
6074,6074,Delivered,41,71
6075,6075,Delivered,69,197
6076,6076,Delivered,50,114
6077,6077,Delivered,38,218
6078,6078,Out for Delivery,21,72
6079,6079,Delivered,48,17
6080,6080,Delivered,40,224
6081,6081,Delivered,27,227
6082,6082,Delivered,53,15
6083,6083,Delivered,30,256
6084,6084,Cancelled,0,46
6085,6085,Delivered,63,26
6086,6086,Delivered,67,227
6087,6087,Cancelled,0,66
6088,6088,Delivered,70,142
6089,6089,Out for Delivery,13,71
6090,6090,Delivered,35,125
6091,6091,Delivered,61,69
6092,6092,Delivered,67,195
6093,6093,Cancelled,0,28
6094,6094,Delivered,25,268
6095,6095,Delivered,54,3
6096,6096,Delivered,31,9
6097,6097,Out for Delivery,22,13
6098,6098,Delivered,29,230
6099,6099,Delivered,59,28
6100,6100,Cancelled,0,67
6101,6101,Delivered,31,104
6102,6102,Delivered,66,60
6103,6103,Delivered,66,173
6104,6104,Delivered,39,162
6105,6105,Delivered,22,71
6106,6106,Delivered,23,232
6107,6107,Delivered,30,33
6108,6108,Delivered,67,290
6109,6109,Delivered,68,189
6110,6110,Delivered,48,35
6111,6111,Delivered,68,98
6112,6112,Delivered,62,182
6113,6113,Cancelled,0,159
6114,6114,Delivered,31,187
6115,6115,Delivered,45,283
6116,6116,Cancelled,0,71
6117,6117,Delivered,72,300
6118,6118,Delivered,24,126
6119,6119,Delivered,37,1
6120,6120,Delivered,59,11
6121,6121,Delivered,61,274
6122,6122,Delivered,25,291
6123,6123,Delivered,44,44
6124,6124,Delivered,32,105
6125,6125,Delivered,69,63
6126,6126,Delivered,51,98
6127,6127,Delivered,63,147
6128,6128,Delivered,65,204
6129,6129,Out for Delivery,27,33
6130,6130,Delivered,25,26
6131,6131,Delivered,26,208
6132,6132,Delivered,72,261
6133,6133,Delivered,42,39
6134,6134,Delivered,57,27
6135,6135,Delivered,64,122
6136,6136,Delivered,71,158
6137,6137,Delivered,47,15
6138,6138,Out for Delivery,36,41
6139,6139,Delivered,68,83
6140,6140,Delivered,61,201
6141,6141,Delivered,66,123
6142,6142,Out for Delivery,33,98
6143,6143,Delivered,55,246
6144,6144,Delivered,65,241
6145,6145,Delivered,56,229
6146,6146,Delivered,50,104
6147,6147,Delivered,48,94
6148,6148,Delivered,33,142
6149,6149,Delivered,60,22
6150,6150,Delivered,40,143
6151,6151,Cancelled,0,215
6152,6152,Delivered,31,152
6153,6153,Delivered,21,234
6154,6154,Delivered,24,57
6155,6155,Delivered,40,85
6156,6156,Delivered,27,76
6157,6157,Delivered,38,253
6158,6158,Delivered,49,15
6159,6159,Delivered,47,272
6160,6160,Delivered,49,55
6161,6161,Delivered,22,223
6162,6162,Delivered,46,149
6163,6163,Delivered,41,224
6164,6164,Delivered,72,26
6165,6165,Cancelled,0,204
6166,6166,Delivered,59,10
6167,6167,Delivered,33,237
6168,6168,Delivered,62,283
6169,6169,Delivered,57,109
6170,6170,Delivered,35,218
6171,6171,Delivered,39,244
6172,6172,Delivered,21,256
6173,6173,Delivered,48,222
6174,6174,Delivered,46,108
6175,6175,Out for Delivery,38,58
6176,6176,Delivered,74,222
6177,6177,Delivered,68,255
6178,6178,Delivered,74,266
6179,6179,Delivered,22,7
6180,6180,Delivered,58,244
6181,6181,Delivered,41,228
6182,6182,Delivered,31,195
6183,6183,Delivered,74,119
6184,6184,Cancelled,0,279
6185,6185,Delivered,44,74
6186,6186,Delivered,55,210
6187,6187,Cancelled,0,97
6188,6188,Delivered,70,226
6189,6189,Delivered,51,259
6190,6190,Delivered,62,217
6191,6191,Delivered,36,229
6192,6192,Delivered,34,187
6193,6193,Delivered,52,193
6194,6194,Delivered,65,284
6195,6195,Delivered,46,50
6196,6196,Delivered,52,21
6197,6197,Delivered,39,99
6198,6198,Delivered,58,205
6199,6199,Delivered,27,63
6200,6200,Delivered,32,202
6201,6201,Delivered,74,261
6202,6202,Delivered,59,8
6203,6203,Delivered,34,278
6204,6204,Delivered,52,285
6205,6205,Delivered,57,210
6206,6206,Delivered,57,162
6207,6207,Delivered,57,281
6208,6208,Delivered,74,183
6209,6209,Delivered,29,22
6210,6210,Delivered,64,170
6211,6211,Delivered,26,229
6212,6212,Out for Delivery,12,36
6213,6213,Delivered,66,124
6214,6214,Delivered,38,191
6215,6215,Delivered,23,37
6216,6216,Delivered,42,290
6217,6217,Delivered,58,14
6218,6218,Delivered,40,255
6219,6219,Delivered,66,137
6220,6220,Delivered,74,173
6221,6221,Delivered,44,132
6222,6222,Delivered,75,49
6223,6223,Delivered,24,45
6224,6224,Delivered,60,227
6225,6225,Delivered,50,43
6226,6226,Delivered,35,3
6227,6227,Delivered,63,87
6228,6228,Delivered,59,75
6229,6229,Delivered,41,149
6230,6230,Delivered,47,243
6231,6231,Cancelled,0,41
6232,6232,Out for Delivery,20,156
6233,6233,Delivered,53,284
6234,6234,Delivered,38,190
6235,6235,Delivered,31,224
6236,6236,Delivered,54,171
6237,6237,Delivered,33,222
6238,6238,Cancelled,0,270
6239,6239,Delivered,41,194
6240,6240,Delivered,22,29
6241,6241,Delivered,47,65
6242,6242,Delivered,25,25
6243,6243,Out for Delivery,40,142
6244,6244,Delivered,41,188
6245,6245,Delivered,59,270
6246,6246,Delivered,34,195
6247,6247,Delivered,27,155
6248,6248,Delivered,22,224
6249,6249,Out for Delivery,35,231
6250,6250,Delivered,68,150
6251,6251,Out for Delivery,28,128
6252,6252,Delivered,74,14
6253,6253,Delivered,75,188
6254,6254,Delivered,54,144
6255,6255,Delivered,52,273
6256,6256,Delivered,32,26
6257,6257,Delivered,59,238
6258,6258,Delivered,70,69
6259,6259,Delivered,66,271
6260,6260,Delivered,46,112
6261,6261,Out for Delivery,13,237
6262,6262,Delivered,29,250
6263,6263,Delivered,27,161
6264,6264,Delivered,66,57
6265,6265,Delivered,48,20
6266,6266,Delivered,20,238
6267,6267,Delivered,38,227
6268,6268,Delivered,40,194
6269,6269,Delivered,61,254
6270,6270,Delivered,55,20
6271,6271,Out for Delivery,23,122
6272,6272,Delivered,30,161
6273,6273,Delivered,25,145
6274,6274,Cancelled,0,68
6275,6275,Delivered,33,205
6276,6276,Delivered,38,2
6277,6277,Delivered,40,7
6278,6278,Delivered,57,279
6279,6279,Cancelled,0,276
6280,6280,Delivered,51,1
6281,6281,Delivered,49,181
6282,6282,Delivered,30,143
6283,6283,Delivered,35,107
6284,6284,Delivered,59,55
6285,6285,Delivered,68,280
6286,6286,Delivered,57,129
6287,6287,Delivered,65,247
6288,6288,Delivered,40,88
6289,6289,Delivered,73,79
6290,6290,Delivered,44,45
6291,6291,Delivered,42,259
6292,6292,Delivered,32,94
6293,6293,Cancelled,0,154
6294,6294,Cancelled,0,170
6295,6295,Out for Delivery,16,29
6296,6296,Delivered,64,131
6297,6297,Delivered,42,145
6298,6298,Delivered,46,291
6299,6299,Delivered,65,198
